instance,run,seed,profit,weight,capacity,time_ms,valid,algorithm
19I4,5,3414,4390,4000,4000,10000,true,VNS
19I5,1,860,4380,4000,4000,10000,true,VNS
19I5,2,22162,4395,3995,4000,10000,true,VNS
19I5,3,28122,4379,3999,4000,10000,true,VNS
19I5,4,4832,4370,4000,4000,10000,true,VNS
19I5,5,26835,4376,3996,4000,10000,true,VNS
20I1,1,22134,4329,3999,4000,10000,true,VNS
20I1,2,18414,4320,4000,4000,10000,true,VNS
20I1,3,12785,4310,4000,4000,10000,true,VNS
20I1,4,22256,4300,4000,4000,10000,true,VNS
20I1,5,12736,4307,3997,4000,10000,true,VNS
20I2,1,16057,4300,4000,4000,10000,true,VNS
20I2,2,28801,4331,3991,4000,10000,true,VNS
20I2,3,5693,4318,3998,4000,10000,true,VNS
20I2,4,16780,4324,3994,4000,10000,true,VNS
20I2,5,26027,4310,4000,4000,10000,true,VNS
20I3,1,13160,4319,3999,4000,10000,true,VNS
20I3,2,6620,4328,3998,4000,10000,true,VNS
20I3,3,18326,4320,4000,4000,10000,true,VNS
20I3,4,31944,4310,4000,4000,10000,true,VNS
20I3,5,140,4329,3999,4000,10000,true,VNS
20I4,1,18412,4318,3998,4000,10000,true,VNS
20I4,2,22592,4330,4000,4000,10000,true,VNS
20I4,3,31804,4329,3989,4000,10000,true,VNS
20I4,4,28681,4308,3998,4000,10000,true,VNS
20I4,5,14646,4330,4000,4000,10000,true,VNS
20I5,1,14055,4349,3999,4000,10000,true,VNS
20I5,2,28492,4309,3999,4000,10000,true,VNS
20I5,3,32293,4320,4000,4000,10000,true,VNS
20I5,4,25873,4328,3998,4000,10000,true,VNS
20I5,5,22755,4320,4000,4000,10000,true,VNS
# --- Group 1 (1I1-10I5, 50 instances) ---
# group1_best_profit=2778
# group1_mean_profit=2300.60
# group1_median_profit=2560.00
# group1_stddev_profit=490.45
# group1_mean_time_ms=10000.00
# --- Group 2 (11I1-20I5, 50 instances) ---
# group2_best_profit=4909
# group2_mean_profit=4517.71
# group2_median_profit=4450.00
# group2_stddev_profit=196.54
# group2_mean_time_ms=10000.08
# --- Overall ---
# overall_best_profit=4909
# overall_mean_profit=3409.15
# overall_median_profit=3534.00
# overall_stddev_profit=1170.76
# overall_mean_time_ms=10000.04
# invalid_count=0
